customer_id,customer_name,country,date_of_birth,gender,address,id_number,customer_type,onboarding_date,risk_category
CUS147345,Mei Ito,Mexico,26-10-1949,Female,"477 Lake Avenue, Guadalajara, Mexico",LG9068339,Individual,28-04-2023,Low
CUS147346,Leila Fernandez,Russia,01-05-1985,Female,"741 Green Street, Moscow, Russia",YA7809668,Individual,21-11-2015,Low
CUS147347,Patrick Rossi,Turkey,23-10-1992,Male,"706 Green Avenue, Izmir, Turkey",RN1178650,Individual,24-11-2019,Low
CUS147348,Ricardo Ali,Pakistan,13-07-1962,Male,"63 Green Lane, Islamabad, Pakistan",KA0333019,Individual,21-10-2024,Low
CUS147349,Mei Martinez,Russia,14-05-1965,Female,"365 Main Lane, Novosibirsk, Russia",VG3333547,Business,19-06-2019,Low
CUS147350,Mei Chen,Japan,12-04-1987,Female,"740 Lake Boulevard, Tokyo, Japan",AQ2719489,Individual,20-05-2020,Low
CUS147351,Nadia Müller,South Korea,06-06-2005,Female,"501 Central Road, Busan, South Korea",NY7718148,Business,22-08-2021,Low
CUS147352,Arjun Garcia,Bangladesh,15-01-1947,Male,"892 River Court, Dhaka, Bangladesh",VR3272471,Business,15-04-2017,Low
CUS147353,Larissa Johnson,United States,26-02-1999,Female,"748 River Lane, Los Angeles, United States",DA5265152,Individual,01-05-2015,Medium
CUS147354,Nkechi Nwosu,South Korea,21-07-1946,Female,"711 Queen Avenue, Busan, South Korea",VG9594307,Individual,27-06-2015,Low
CUS147355,Zagaria Antonio,Venezuela,19-10-2007,Male,"891 Hill Road, Maracaibo, Venezuela",CZ0051876,Business,28-12-2021,High
CUS147356,Grace Reyes,South Africa,01-06-1991,Female,"398 Hill Boulevard, Durban, South Africa",AP0828435,Individual,15-10-2016,Low
CUS147357,M. Azarpisheh,Brazil,28-09-2004,Female,"310 Central Lane, Rio de Janeiro, Brazil",IU0830814,Individual,13-11-2024,High
CUS147358,Manoj Tiwari,India,01-02-1971,Male,"878 Hill Way, Delhi, India",QW8476568,Individual,28-09-2016,Medium
CUS147359,Tariq Ito,India,20-07-1989,Male,"645 Central Drive, Bangalore, India",SK7269139,Individual,12-06-2016,Low
CUS147360,Felix Wang,UK,27-02-1991,Male,"192 King Road, Leeds, UK",TU9898060,Business,06-09-2023,Medium
CUS147361,Lucas Martinez,UAE,16-04-1947,Male,"330 Hill Avenue, Dubai, UAE",TW4129827,Individual,06-07-2020,Low
CUS147362,Sinh Sinh,India,11-03-1942,Male,"907 Central Boulevard, Delhi, India",YD8106769,Individual,11-06-2020,High
CUS147363,Kenji Brown,Pakistan,27-08-1949,Male,"596 Oak Boulevard, Karachi, Pakistan",HU0437441,Individual,06-04-2018,Medium
CUS147364,Christian Lindner,Germany,07-01-1979,Male,"229 Green Avenue, Frankfurt, Germany",PP9026264,Individual,15-10-2020,High
CUS147365,Rawat Harish,India,27-04-1948,Male,"208 Queen Way, Chennai, India",TR6840976,Individual,28-12-2018,High
CUS147366,Svetlana Patel,South Africa,13-10-1968,Female,"396 Lake Court, Durban, South Africa",LL0977763,Individual,22-06-2021,Low
CUS147367,Tariq Ito,Nigeria,31-10-1983,Male,"467 Oak Avenue, Kano, Nigeria",CL9572866,Business,17-06-2022,Medium
CUS147368,Ingrid Tanaka,Egypt,13-03-1948,Female,"985 Main Drive, Luxor, Egypt",FR0712509,Individual,25-07-2024,Low
CUS147369,Amina Brown,Nigeria,24-09-1995,Female,"389 Hill Street, Lagos, Nigeria",KT5863687,Individual,12-05-2018,Low
CUS147370,Milind Milined,India,04-12-1976,Male,"388 Main Avenue, Mumbai, India",FD2211745,Individual,27-07-2024,Medium
CUS147371,Amina Kumar,Bangladesh,19-01-1969,Female,"209 Lake Road, Sylhet, Bangladesh",KL5071954,Individual,26-02-2022,Low
CUS147372,Petr Savchenko,Venezuela,14-06-1989,Male,"751 Queen Court, Barquisimeto, Venezuela",BE9614424,Individual,29-03-2015,High
CUS147373,Isabella Ito,Indonesia,01-04-1972,Female,"671 Central Lane, Medan, Indonesia",MX2047940,Individual,16-09-2017,Low
CUS147374,Ingrid Nwosu,Ethiopia,11-07-1965,Female,"36 Main Court, Mekelle, Ethiopia",ZS6257847,Individual,07-10-2021,Low
CUS147375,David Rossi,Indonesia,24-09-1979,Male,"41 Main Street, Surabaya, Indonesia",PX6293749,Business,02-12-2024,Low
CUS147376,Mohammed Park,Iran,20-11-1958,Male,"97 Park Lane, Isfahan, Iran",TB4489238,Individual,11-03-2019,Low
CUS147377,Felix Silva,UAE,08-12-1973,Male,"905 River Street, Dubai, UAE",LX2801366,Business,21-12-2019,Low
CUS147378,Svetlana Silva,Ghana,25-07-1997,Female,"203 Park Street, Accra, Ghana",GX3407322,Individual,08-02-2022,Low
CUS147379,A. Ahsan Abdullah Dabbash,Spain,05-08-1983,Female,"698 Lake Way, Barcelona, Spain",JT6110803,Business,07-09-2020,High
CUS147380,Liam Martinez,South Africa,10-02-1960,Male,"622 Hill Road, Pretoria, South Africa",LZ2195092,Individual,01-02-2017,Low
CUS147381,Kenji Brown,Venezuela,15-03-1977,Male,"495 Main Lane, Maracaibo, Venezuela",MS8638590,Individual,23-11-2020,Low
CUS147382,Rania Singh,Malaysia,15-04-1999,Female,"155 Hill Drive, Johor Bahru, Malaysia",PY9810032,Individual,08-08-2017,Medium
CUS147383,Yasmin Singh,Mexico,20-10-2003,Female,"243 Lake Way, Puebla, Mexico",JB9747877,Individual,13-03-2022,Low
CUS147384,Kwame Singh,Brazil,14-07-1992,Male,"495 Park Road, São Paulo, Brazil",DK2403097,Individual,16-06-2017,Low
CUS147385,Lucas Silva,Brazil,29-05-1977,Male,"383 Lake Street, São Paulo, Brazil",GI0907382,Individual,15-11-2021,Low
CUS147386,Arjun Johnson,Kenya,30-09-1966,Male,"766 River Boulevard, Nairobi, Kenya",UA2752772,Individual,27-07-2020,Medium
CUS147387,Amir Kim,Indonesia,31-10-1998,Male,"113 Oak Avenue, Jakarta, Indonesia",AP8906687,Individual,30-01-2015,Low
CUS147388,Rodolffo Rodolfo Rojas,Ghana,05-04-1958,Male,"102 Park Road, Tamale, Ghana",YO2267496,Individual,25-01-2015,High
CUS147389,Amir Andersen,Venezuela,18-02-1962,Male,"616 Oak Way, Caracas, Venezuela",UI7938622,Individual,06-03-2022,Low
CUS147390,Hana Garcia,Malaysia,04-06-1964,Female,"536 Park Boulevard, Johor Bahru, Malaysia",PR7272051,Individual,06-10-2020,Low
CUS147391,Chen Okafor,Brazil,19-11-1952,Male,"493 Queen Boulevard, Rio de Janeiro, Brazil",XE2121256,Business,18-08-2015,Low
CUS147392,James Silva,Germany,01-12-1967,Male,"373 Oak Road, Berlin, Germany",BF8372075,Individual,18-11-2016,Low
CUS147393,Sara Reyes,UK,22-05-1969,Female,"490 Park Court, London, UK",FH5505198,Individual,25-07-2017,Low
CUS147394,Noah Singh,Brazil,09-05-2000,Male,"913 Oak Way, Brasília, Brazil",UM6720209,Individual,02-10-2017,Low
CUS147395,Mikhail Johnson,Brazil,02-10-1976,Male,"85 River Road, São Paulo, Brazil",XS5398960,Business,27-05-2020,Low
CUS147396,Leila Smith,France,29-04-2006,Female,"186 Park Lane, Paris, France",FS6716514,Individual,08-04-2024,Low
CUS147397,Patrick Park,Ethiopia,28-11-1962,Male,"203 Hill Court, Dire Dawa, Ethiopia",JK8126313,Individual,23-08-2024,Low
CUS147398,Svetlana Chen,Italy,28-12-2004,Female,"15 Main Street, Turin, Italy",GY3587704,Business,17-05-2015,Low
CUS147399,Siti Nguyen,Malaysia,04-09-1964,Female,"454 Oak Avenue, Kuala Lumpur, Malaysia",TQ2928753,Business,07-02-2020,Medium
CUS147400,Hidayet Kanoglu,Russia,12-03-1977,Female,"611 Lake Court, Moscow, Russia",QD6625778,Individual,31-12-2018,High
CUS147401,Dmitri Okafor,Ethiopia,22-01-1974,Male,"158 Queen Boulevard, Addis Ababa, Ethiopia",GK2036055,Business,13-10-2016,Medium
CUS147402,Hassan Ivanov,Malaysia,10-11-2003,Male,"4 Green Road, Kuala Lumpur, Malaysia",QI0159878,Individual,21-11-2023,Medium
CUS147403,Grace Rossi,Mexico,28-02-1957,Female,"170 Queen Lane, Puebla, Mexico",ZR2242123,Individual,13-07-2023,Low
CUS147404,Nkechi Ivanov,UAE,10-07-1989,Female,"279 Main Drive, Dubai, UAE",UV4913900,Individual,01-03-2018,Low
CUS147405,Siti Singh,South Korea,30-10-1977,Female,"539 Main Street, Incheon, South Korea",NJ7406192,Individual,10-07-2016,Medium
CUS147406,Samuel Müller,Iran,20-11-1958,Male,"411 Oak Lane, Isfahan, Iran",LX1684182,Business,07-11-2022,Low
CUS147407,Valentina Diallo,Mexico,25-09-1956,Female,"965 Main Boulevard, Guadalajara, Mexico",VD7221743,Business,13-05-2022,Low
CUS147408,Banwarilal Purohit,India,16-05-1940,Male,"828 Green Court, Delhi, India",QX6699933,Individual,27-03-2017,Medium
CUS147409,Raobert Habeck,Germany,02-09-1969,Male,"674 Park Drive, Frankfurt, Germany",BF6745887,Individual,18-12-2023,High
CUS147410,Chloe Ali,Egypt,05-03-1962,Female,"943 Hill Drive, Alexandria, Egypt",DV8518688,Individual,18-06-2020,Low
CUS147411,Leila Patel,Egypt,15-02-1970,Female,"185 Central Drive, Cairo, Egypt",ZN3720521,Business,01-06-2019,Low
CUS147412,Makhmud-Ali Maksharipovich Kalimatov,Venezuela,12-12-1985,Female,"801 Oak Lane, Maracaibo, Venezuela",YU7833705,Business,08-08-2015,High
CUS147413,Isabella Ali,Nigeria,28-01-1956,Female,"601 Lake Street, Kano, Nigeria",AT3091925,Individual,20-07-2022,Low
CUS147414,Svetlana Diallo,Italy,14-08-1998,Female,"518 Green Boulevard, Naples, Italy",RO1660161,Individual,26-03-2020,Low
CUS147415,Sara Johnson,Nigeria,29-09-1978,Female,"652 River Street, Port Harcourt, Nigeria",HN9571075,Business,09-04-2024,Low
CUS147416,Diego Bakshi,South Africa,24-10-1946,Male,"412 Green Lane, Cape Town, South Africa",AV3677294,Individual,04-10-2023,Low
CUS147417,Usama bin Muhammad bin Awad Bin Ladin,Iran,30-03-1971,Male,"507 Central Lane, Tabriz, Iran",RR3968945,Business,30-10-2019,High
CUS147418,Amir Diallo,Canada,03-01-1991,Male,"392 Park Avenue, Montreal, Canada",LI2626001,Individual,18-02-2023,Low
CUS147419,Adaeze Chen,Russia,15-06-1967,Female,"607 Central Drive, Kazan, Russia",KT8212241,Business,29-10-2015,Low
CUS147420,Dinesh Sharma,India,01-05-1953,Male,"381 River Court, Mumbai, India",UL7621812,Individual,11-04-2015,Medium
CUS147421,Kwame Kim,United States,31-12-2007,Male,"739 Park Lane, Los Angeles, United States",VP2008276,Individual,26-12-2018,Low
CUS147422,Mei Kowalski,South Korea,23-04-1978,Female,"44 Main Lane, Seoul, South Korea",IH9516085,Individual,19-04-2022,Low
CUS147423,Liam Okafor,UK,14-04-1956,Male,"845 Green Boulevard, London, UK",AW0068213,Business,03-09-2020,Medium
CUS147424,Mei Nwosu,Canada,13-11-1975,Female,"837 Central Lane, Vancouver, Canada",HF9751187,Individual,26-12-2015,Low
CUS147425,Olga Kowalski,Germany,08-07-1994,Female,"342 Queen Court, Hamburg, Germany",MS1909449,Individual,30-12-2020,Medium
CUS147426,Chen Nwosu,South Korea,07-11-1952,Male,"611 Oak Court, Incheon, South Korea",UP1824190,Individual,09-04-2021,Low
CUS147427,Amina Silva,Brazil,14-12-1953,Female,"656 King Lane, São Paulo, Brazil",SD4064731,Individual,18-07-2016,Low
CUS147428,Yuki Nwosu,Syria,17-10-1959,Female,"989 Central Avenue, Damascus, Syria",HD8356607,Business,09-10-2018,Low
CUS147429,Sara Patel,India,08-03-1955,Female,"549 Queen Boulevard, Delhi, India",JG0517865,Individual,22-02-2022,Low
CUS147430,David Garcia,Malaysia,16-04-1962,Male,"945 Lake Way, Penang, Malaysia",FO7115978,Individual,20-04-2020,Low
CUS147431,Sofia Bakshi,France,31-08-2007,Female,"233 Lake Road, Marseille, France",XU9146000,Individual,06-02-2022,Low
CUS147432,Ingrid Fernandez,Bangladesh,14-12-1960,Female,"518 Oak Way, Dhaka, Bangladesh",SD7812479,Individual,01-05-2016,Low
CUS147433,James Kowalski,India,31-07-1947,Male,"609 King Street, Delhi, India",KM7123301,Individual,27-11-2016,Low
CUS147434,Francine Denise Loue,Iran,22-04-1950,Male,"47 Park Lane, Mashhad, Iran",SQ8630786,Individual,26-09-2022,High
CUS147435,Chandra Divya,India,20-02-1991,Female,"772 Park Court, Chennai, India",GR3081009,Individual,29-09-2017,Medium
CUS147436,Lucas Ali,Brazil,28-11-1994,Male,"195 Central Court, Rio de Janeiro, Brazil",AD2038401,Individual,18-10-2020,Low
CUS147437,Maria Smith,France,19-02-1963,Female,"95 Hill Road, Paris, France",HN1385488,Individual,06-04-2017,Low
CUS147438,Larissa Kowalski,United States,11-08-1952,Female,"896 Oak Street, Houston, United States",TK2099686,Individual,23-05-2019,Low
CUS147439,Yasmin Ahmed,Malaysia,08-03-1991,Female,"418 Central Way, Penang, Malaysia",BU8456117,Individual,05-09-2015,Low
CUS147440,Maria Bakshi,Spain,16-09-2000,Female,"427 River Way, Seville, Spain",MU0416549,Individual,27-09-2016,Low
CUS147441,Yisra Muhammad Ibrahim Bayumi,Iran,16-01-1970,Male,"131 King Road, Isfahan, Iran",SO7259228,Individual,05-12-2015,High
CUS147442,Wei Okafor,Japan,11-08-1993,Male,"275 Central Street, Kyoto, Japan",TB6826673,Individual,24-08-2020,Low
CUS147443,Mohammed Moreira,Nigeria,22-02-1997,Male,"573 Hill Avenue, Kano, Nigeria",SW1768277,Individual,12-12-2024,Low
CUS147444,Chloe Kowalski,Kenya,21-08-2003,Female,"188 Queen Boulevard, Nairobi, Kenya",MY6492717,Business,31-03-2020,Low
CUS147445,Ravi Garcia,Spain,09-06-1997,Male,"316 Park Avenue, Seville, Spain",GV7924558,Business,02-08-2019,Low
CUS147446,Diego Silva,Turkey,28-08-1979,Male,"759 Park Boulevard, Izmir, Turkey",PN4216398,Individual,24-01-2020,Low
CUS147447,Elena Nguyen,Nigeria,28-02-1955,Female,"671 Central Court, Kano, Nigeria",LR2675693,Individual,04-02-2015,Low
CUS147448,Ahmed Fernandez,France,09-01-1956,Male,"37 Lake Lane, Paris, France",JL6241361,Business,12-09-2016,Low
CUS147449,Hassan Okafor,Turkey,24-08-1946,Male,"982 Main Drive, Ankara, Turkey",TU4341774,Individual,18-01-2018,Low
CUS147450,Ahmed Ahmed,Indonesia,06-02-1985,Male,"97 King Drive, Bandung, Indonesia",QO1772535,Individual,14-05-2018,Medium
CUS147451,Felix Martinez,Russia,20-06-1970,Male,"877 Central Court, Novosibirsk, Russia",CQ8373798,Business,15-05-2021,Low
CUS147452,Amir Reyes,UK,21-08-1980,Male,"37 River Avenue, Manchester, UK",BG7339761,Business,07-02-2017,Low
CUS147453,Nkechi Ali,Iran,07-10-1975,Female,"487 Hill Boulevard, Tehran, Iran",VR1514520,Individual,23-09-2015,Low
CUS147454,Grace Ito,Mexico,01-07-1968,Female,"917 Main Boulevard, Monterrey, Mexico",BB7249119,Individual,31-05-2018,Low
CUS147455,Dmitri Martinez,United States,07-10-1953,Male,"140 Green Road, New York, United States",FY8947645,Individual,14-07-2024,Low
CUS147456,Sara Chen,Turkey,27-12-1984,Female,"346 Lake Boulevard, Izmir, Turkey",RC4092566,Individual,29-10-2016,Low
CUS147457,Ricardo Müller,Indonesia,18-03-1956,Male,"539 Oak Boulevard, Bandung, Indonesia",MS2722417,Business,05-07-2019,Low
CUS147458,Amir Rossi,Pakistan,13-12-1980,Male,"990 Main Street, Peshawar, Pakistan",PG1855158,Business,04-07-2020,Low
CUS147459,David Johnson,Japan,22-11-1972,Male,"809 Queen Street, Osaka, Japan",DO0983191,Business,18-02-2023,Low
CUS147460,Ethan Ivanov,South Korea,22-06-2005,Male,"23 Main Way, Seoul, South Korea",OH1552321,Individual,02-10-2019,Low
CUS147461,Felix Patel,Ethiopia,25-06-1988,Male,"173 Oak Avenue, Dire Dawa, Ethiopia",IO4942645,Individual,11-10-2018,Medium
CUS147462,Hana Reyes,United States,15-02-1975,Female,"460 Lake Street, Miami, United States",TX4491552,Individual,26-10-2018,Medium
CUS147463,Yasmin Ito,France,12-08-1950,Female,"278 Hill Lane, Lyon, France",YG6932349,Individual,13-03-2019,Low
CUS147464,Leila Moreira,UAE,07-02-1995,Female,"623 King Road, Dubai, UAE",FR4460826,Business,30-04-2017,Low
CUS147465,Wei Wang,Germany,23-09-1967,Male,"578 Central Road, Hamburg, Germany",RQ8746086,Business,18-12-2024,Low
CUS147466,Madhavrao Scindia,India,10-03-1945,Male,"862 Central Way, Bangalore, India",QS3692609,Individual,02-03-2017,High
CUS147467,Elena Rossi,Brazil,16-03-1951,Female,"136 Oak Way, Rio de Janeiro, Brazil",SZ6150781,Individual,16-08-2021,Low
CUS147468,Samuel Brown,Nigeria,23-03-2001,Male,"9 River Drive, Abuja, Nigeria",FZ6542020,Individual,17-02-2019,Low
CUS147469,Nadia Ali,Kenya,11-04-1948,Female,"952 Main Road, Nairobi, Kenya",HX2937576,Individual,13-05-2021,Low
CUS147470,Mikhail Ivanov,UAE,18-10-1980,Male,"28 Lake Boulevard, Dubai, UAE",MN2529304,Individual,29-01-2024,Low
CUS147471,Ingrid Andersen,Italy,10-06-1987,Female,"341 Queen Street, Rome, Italy",DZ6703930,Individual,25-10-2022,Low
CUS147472,David Park,UK,18-07-1966,Male,"618 Oak Street, Leeds, UK",KN4349100,Individual,25-07-2022,Low
CUS147473,Ricardo Kowalski,Mexico,21-01-1950,Male,"516 Queen Street, Mexico City, Mexico",VN9268906,Individual,18-05-2023,Low
CUS147474,Fatima Wang,Iran,06-08-1976,Female,"113 Lake Road, Tehran, Iran",FZ7897941,Individual,05-11-2022,Low
CUS147475,Leila Ali,Canada,28-06-2003,Female,"350 Green Way, Vancouver, Canada",TS0551925,Individual,01-06-2020,Low
CUS147476,Hana Brown,Pakistan,09-01-1952,Female,"527 River Way, Peshawar, Pakistan",NR4292346,Individual,19-02-2015,Low
CUS147477,Russeill Russell,United States,10-05-1960,Female,"972 Green Lane, Los Angeles, United States",BI7968690,Individual,01-11-2019,High
CUS147478,Hassan Kumar,China,03-05-1981,Male,"729 Park Street, Shanghai, China",JC2447976,Business,30-05-2024,Medium
CUS147479,Anya Nguyen,China,23-04-1958,Female,"188 Hill Court, Shanghai, China",OJ1657648,Individual,08-10-2016,Low
CUS147480,Ingrid Johnson,Syria,16-12-1946,Female,"876 Main Way, Latakia, Syria",MA5995667,Individual,10-10-2023,Low
CUS147481,Ricardo Müller,UK,01-07-1980,Male,"49 Oak Boulevard, Birmingham, UK",BE4800112,Business,28-12-2015,Medium
CUS147482,Mikhail Patel,Pakistan,25-06-2005,Male,"762 Park Court, Karachi, Pakistan",HP2273745,Individual,28-11-2024,Low
CUS147483,Samuel Reyes,China,10-12-1952,Male,"271 Hill Avenue, Beijing, China",MX9929899,Individual,15-10-2015,Low
CUS147484,Aurelio Cano Flores,Brazil,21-12-1965,Male,"593 Park Street, Rio de Janeiro, Brazil",NH7690769,Individual,18-12-2024,High
CUS147485,Vyacheslav Vladimirovich Gladkov,Russia,01-07-1954,Female,"93 Central Avenue, Saint Petersburg, Russia",XM3911280,Individual,19-05-2019,High
CUS147486,Yusuf Andersen,Russia,25-06-1987,Male,"654 Oak Lane, Moscow, Russia",XY9696734,Individual,13-05-2021,Low
CUS147487,Siti Moreira,Ethiopia,19-08-2005,Female,"165 Oak Street, Dire Dawa, Ethiopia",VG6309287,Individual,06-08-2015,Low
CUS147488,Gallina Nikolayevna Karelova,Iran,14-09-1949,Female,"606 Queen Road, Tabriz, Iran",IA6485818,Individual,23-03-2024,High
CUS147489,Miriam Martinez,Spain,14-09-1955,Female,"98 Lake Street, Barcelona, Spain",FX8963647,Business,16-12-2024,Low
CUS147490,Emmanuel Ivanov,Russia,18-12-1948,Male,"24 King Road, Saint Petersburg, Russia",MJ4180054,Individual,18-03-2021,Medium
CUS147491,Yusuf Ito,Egypt,25-04-1998,Male,"921 Hill Avenue, Giza, Egypt",GM3557151,Individual,06-08-2016,Low
CUS147492,Oliver Reyes,Kenya,19-08-1971,Male,"538 Queen Boulevard, Mombasa, Kenya",HR8641257,Individual,18-07-2023,Low
CUS147493,Yusuf Kumar,Turkey,15-05-1986,Male,"538 Queen Street, Istanbul, Turkey",KV3841585,Individual,29-11-2023,Low
CUS147494,Olga Ito,Indonesia,15-07-2001,Female,"923 Oak Avenue, Medan, Indonesia",CL0855260,Business,17-10-2015,Medium
CUS147495,Rania Ahmed,Syria,23-07-1997,Female,"395 Queen Court, Damascus, Syria",KR8567712,Individual,06-06-2023,Low
CUS147496,Arjunn Ram Meghwal,India,03-09-1953,Male,"533 Lake Way, Mumbai, India",HS0266101,Individual,05-03-2019,High
CUS147497,Fatima Park,Syria,28-06-1976,Female,"590 Park Road, Damascus, Syria",VO5046000,Individual,27-08-2016,Low
CUS147498,Nkechi Bakshi,Canada,05-04-1994,Female,"276 Lake Road, Toronto, Canada",ET2235452,Business,13-11-2023,Low
CUS147499,Priya Fernandez,Ethiopia,03-11-1955,Female,"447 Central Court, Addis Ababa, Ethiopia",NK3331515,Business,02-12-2018,Low
CUS147500,Mohammmad Banihashemi,United States,28-08-1979,Female,"751 River Lane, Miami, United States",YD0064543,Business,08-10-2017,High
CUS147501,Liam Reyes,Ghana,23-05-1993,Male,"535 Central Way, Accra, Ghana",SR5475235,Individual,07-08-2021,Medium
CUS147502,Wei Singh,Ghana,06-12-1993,Male,"999 Oak Drive, Tamale, Ghana",NP8481254,Individual,16-03-2018,Low
CUS147503,Olga Fernandez,Germany,09-12-1953,Female,"658 Green Way, Munich, Germany",XS9644832,Individual,31-01-2015,Low
CUS147504,Chloe Brown,South Africa,13-04-1963,Female,"307 Oak Street, Cape Town, South Africa",WH2370423,Individual,05-12-2023,Low
CUS147505,Patrick Reyes,Mexico,13-04-1959,Male,"155 River Drive, Guadalajara, Mexico",FL1058171,Business,10-12-2023,Medium
CUS147506,Nikolai Alekseevich Korobko,Pakistan,05-11-1957,Male,"74 Green Street, Peshawar, Pakistan",UX0757287,Individual,16-07-2017,High
CUS147507,Sergey Glazyev,China,13-09-2003,Male,"154 Hill Boulevard, Shenzhen, China",AS5616804,Individual,17-06-2017,High
CUS147508,Yuki Moreira,UK,10-07-1966,Female,"418 Park Lane, Manchester, UK",ZH0687843,Business,23-12-2022,Low
CUS147509,Siddaramaaiah,India,12-08-1948,Male,"181 Central Drive, Chennai, India",QR9689422,Individual,17-11-2016,High
CUS147510,Larissa Reyes,South Africa,14-01-1950,Female,"84 Main Lane, Johannesburg, South Africa",QT4646294,Business,06-09-2022,Low
CUS147511,Emmanuel Kumar,Italy,16-02-1998,Male,"930 Central Avenue, Naples, Italy",DS5390011,Individual,21-09-2021,Medium
CUS147512,Yuki Rossi,Russia,24-05-1958,Female,"303 King Drive, Moscow, Russia",FB5344342,Individual,15-12-2019,Low
CUS147513,Valentina Kowalski,Ethiopia,26-09-1972,Female,"460 Central Street, Dire Dawa, Ethiopia",NM7014460,Individual,31-05-2023,Low
CUS147514,David Andersen,Ethiopia,26-02-2001,Male,"416 Central Avenue, Mekelle, Ethiopia",AX7915694,Individual,09-02-2024,Low
CUS147515,Armando Alberto Benedetti Villaneda,Bangladesh,20-12-1951,Male,"30 Queen Drive, Chittagong, Bangladesh",DG0032907,Individual,17-05-2015,High
CUS147516,Yusuf Wang,India,24-11-1965,Male,"649 River Street, Delhi, India",BF3281151,Individual,04-02-2017,Low
CUS147517,Ingrid Tanaka,South Africa,12-02-1984,Female,"270 Central Avenue, Durban, South Africa",OH9529833,Individual,24-08-2023,Low
CUS147518,Liam Kumar,Syria,29-02-1956,Male,"430 Central Court, Damascus, Syria",AV6829269,Individual,11-10-2021,Low
CUS147519,Siti Müller,Egypt,12-04-1948,Female,"96 Queen Street, Cairo, Egypt",SS7632069,Individual,09-10-2018,Low
CUS147520,Patrick Okafor,Italy,15-11-1957,Male,"3 Main Street, Naples, Italy",RT6030377,Individual,10-08-2021,Low
CUS147521,Tariq Smith,South Korea,08-04-1988,Male,"192 King Court, Busan, South Korea",ZN2466995,Individual,07-12-2018,Low
CUS147522,Arjun Chen,Ghana,31-03-1966,Male,"984 Central Avenue, Kumasi, Ghana",QC4749782,Individual,18-09-2022,Low
CUS147523,Isabella Kowalski,Spain,21-08-1995,Female,"903 Oak Court, Barcelona, Spain",NT1778370,Individual,31-10-2018,Low
CUS147524,Sophie Laurent,France,27-04-1973,Female,"700 Park Way, Bordeaux, France",RV6213773,Individual,26-11-2015,Medium
CUS147525,Ibrahim Al-acoub Mohammed Al-Yacoub,Iran,22-06-1990,Female,"263 Park Road, Isfahan, Iran",NM2869995,Business,22-12-2022,High
CUS147526,Josee Jose Brito Hernandez,Pakistan,27-04-1992,Female,"321 Oak Avenue, Karachi, Pakistan",GN0180309,Individual,02-12-2015,High
CUS147527,Muhammad Zimam abd-al-azzaq Al-Sa'Dun,Iran,21-03-1965,Female,"125 Lake Avenue, Isfahan, Iran",PJ6044815,Business,08-10-2023,High
CUS147528,Steffi Lemke,Germany,09-02-1968,Female,"823 Hill Boulevard, Munich, Germany",NB1806199,Individual,10-02-2022,Medium
CUS147529,Anna Mkrtichevna Okroyan,Mexico,02-02-1972,Female,"821 King Way, Monterrey, Mexico",DG3289725,Business,28-06-2016,High
CUS147530,Grigoriy Viktorovich Molchanov,Syria,04-02-1982,Female,"992 Lake Lane, Aleppo, Syria",KN6972383,Individual,24-04-2024,High
CUS147531,Chloe Kowalski,Iran,17-01-1960,Female,"637 Central Avenue, Isfahan, Iran",TR5442455,Business,23-01-2021,Low
CUS147532,D. Maria Sanchez Carlon,Italy,06-11-1969,Male,"916 Main Road, Rome, Italy",EZ2179236,Individual,31-10-2019,High
CUS147533,Emmanuel Nguyen,UAE,14-10-2003,Male,"831 Queen Drive, Abu Dhabi, UAE",WG1834641,Individual,11-02-2016,Low
CUS147534,Carlos Moreira,Saudi Arabia,22-12-1981,Male,"379 Oak Court, Medina, Saudi Arabia",NG4773021,Individual,05-11-2017,Low
CUS147535,Ethan Bakshi,Kenya,09-07-2000,Male,"857 River Way, Kisumu, Kenya",VW2195266,Individual,22-10-2019,Low
CUS147536,Mohammed Singh,South Korea,25-02-1960,Male,"550 Park Boulevard, Incheon, South Korea",MI5638703,Individual,23-10-2017,Medium
CUS147537,Samuel Brown,Germany,03-12-1957,Male,"932 King Lane, Munich, Germany",XW2763607,Individual,25-06-2018,Low
CUS147538,Yasmin Johnson,India,06-09-1949,Female,"528 River Lane, Bangalore, India",SC8911290,Individual,10-03-2018,Low
CUS147539,Pushkar Singh Dhami,India,16-09-1975,Male,"638 Central Court, Chennai, India",SZ4958312,Individual,23-11-2023,High
CUS147540,Sara Silva,Saudi Arabia,22-12-1956,Female,"954 Park Road, Medina, Saudi Arabia",LI9854472,Individual,06-02-2018,Medium
CUS147541,Ayeesha Khan,Pakistan,25-07-1974,Female,"353 Main Court, Karachi, Pakistan",VS2630626,Individual,30-05-2020,Medium
CUS147542,Nkechi Ahmed,Ghana,22-10-1997,Female,"224 Park Lane, Tamale, Ghana",SO1632095,Individual,18-04-2017,Low
CUS147543,Sara Moreira,UK,02-08-1988,Female,"263 Lake Drive, London, UK",QG0189026,Individual,24-07-2018,Low
CUS147544,Nkechi Silva,Spain,12-07-1947,Female,"114 Oak Street, Seville, Spain",WA7508685,Business,01-06-2021,Low
CUS147545,Hamad Al-Moussawi,Venezuela,27-01-1996,Male,"984 Central Drive, Barquisimeto, Venezuela",QZ1483985,Business,28-07-2022,High
